2809,2252,2138,2076,2023,1677,1343,2352,2056,1097,573,190,118,59,41,14,20,10,2,6,8,0,0,0,0,0,1,0,0,3
20653,25465,28538,30199,28768,23197,17536,32926,29085,9237,2257,812,419,233,171,86,74,21,10,22,50,1,1,1,1,0,0,2,4,20
1937,1795,1549,1473,1365,1365,1430,2636,1205,658,318,161,118,79,30,15,31,6,10,2,10,0,0,0,0,0,1,0,0,5
3876,3122,2445,1746,1168,829,583,474,577,881,742,581,452,527,420,58,33,12,19,18,31,0,2,0,1,0,0,0,0,7
40208,43228,44446,44222,43401,38681,33105,66921,43574,13740,4538,1781,830,571,280,115,129,37,34,18,124,0,2,2,1,0,0,0,3,23
8497,14361,19690,24110,27652,29661,29025,29116,29822,30650,31633,32510,32645,31502,29680,27205,27001,58133,72293,48911,25160,11186,4478,1561,700,270,125,78,54,20
2849,2413,2371,2488,2429,2114,1859,3383,2509,1122,401,170,52,35,18,8,3,0,1,0,0,0,0,0,0,0,0,0,0,1
4835,4593,4633,3837,3185,2169,1759,1991,3152,2343,995,609,381,239,95,33,27,12,0,6,14,0,0,0,0,0,0,1,0,3
2377,2402,2316,2100,2140,2029,1882,4159,1869,695,308,171,62,50,42,33,27,12,10,11,8,0,0,0,0,0,0,0,0,6
2362,2510,2507,2365,2164,1627,1323,1856,2375,1266,423,144,110,17,15,6,6,2,0,0,0,0,0,0,0,0,0,0,0,1
97920,106759,103507,94522,88311,79628,72439,171529,92769,30264,11718,5821,3685,2237,1395,522,617,119,95,84,571,7,7,9,2,2,7,10,13,130
1487,2154,2514,2718,2475,2211,2100,4170,2065,540,91,47,21,16,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,2
4387,4526,4195,3935,3141,2126,1395,1528,2569,1991,1027,496,371,352,327,63,92,45,32,40,71,1,1,0,2,0,0,0,2,7
11453,14020,13905,13243,13342,13074,14509,27087,8729,2919,1348,771,420,260,131,68,44,14,13,15,46,1,0,0,0,0,0,1,2,15
2549,1900,1744,1689,1738,1616,1517,3369,1886,825,324,161,94,52,42,5,28,4,5,0,4,0,0,0,0,0,0,0,0,1
52596,74398,82750,84932,85642,78985,71989,160141,65164,12345,3188,1443,710,491,260,96,100,26,23,11,100,0,0,1,1,1,1,4,1,23
2571,2177,2415,2200,2125,1846,1608,2729,2235,1065,371,132,73,33,12,5,5,2,4,0,2,0,0,0,0,0,0,0,0,2
3245,2617,2281,1982,1729,1479,1253,1886,1310,1338,735,453,246,231,172,28,28,22,12,8,31,1,0,2,0,0,0,0,0,5
2840,2505,2494,2141,2060,1641,1287,2060,1862,1085,559,311,247,150,104,45,31,20,21,18,23,0,0,0,0,0,0,0,2,5
1386,1858,2027,1989,1890,1596,1155,2535,1906,571,176,82,59,21,16,0,5,1,0,6,2,0,0,1,0,0,0,1,0,3
2599,2229,2601,2655,2333,1594,1199,1568,2507,1472,339,181,81,26,28,22,8,14,26,22,28,0,0,0,0,0,1,0,0,2
95766,97836,99840,96259,89942,80088,69141,127902,94632,38074,13291,5969,3075,1840,969,433,453,108,60,47,354,4,2,7,1,6,4,10,9,108
1647,1843,1869,1992,1736,1586,1481,2983,1731,477,212,92,55,18,17,23,18,4,12,0,6,0,0,0,1,0,0,0,0,2
37471,33483,32578,28100,21802,17114,12716,14590,21211,19565,11176,5561,2209,1529,671,160,197,39,14,28,104,1,1,2,0,1,2,5,0,26
48870,47194,47603,45712,41251,34400,27661,52082,44561,21326,9496,4177,2125,1319,774,339,338,78,63,54,206,2,2,3,1,3,0,2,6,48
2456,2098,2125,1998,1886,1645,1620,3412,1698,964,368,161,87,29,45,9,42,3,3,2,12,0,0,0,0,0,0,0,0,4
2573,2331,2565,2726,2625,2106,1632,1825,2848,2375,608,227,92,46,17,18,15,13,2,3,1,1,19,0,0,0,0,0,0,2
2535,2245,2072,2063,1754,1453,1234,2401,1597,1097,468,249,140,103,30,18,33,11,2,6,25,3,0,0,0,0,1,0,1,6
1634,2008,2147,2171,2071,1813,1668,3117,1887,705,152,106,37,48,32,20,20,4,4,2,4,0,0,0,0,1,0,0,0,2
47694,40289,35710,31337,28412,25438,23245,57797,41093,15770,5011,2287,1345,728,383,157,146,45,26,26,113,4,1,1,1,0,0,4,3,30
2891,2351,2153,1861,1615,1199,1004,939,1665,1529,807,401,182,127,67,54,40,12,15,0,22,0,0,0,0,0,0,0,0,13
35969,37445,39497,35679,30171,24368,20869,36207,32046,19745,6250,2010,836,445,338,51,47,11,15,11,29,0,0,0,0,0,0,0,0,7
2568,2993,2988,2801,2479,2055,1407,2498,2291,1023,497,367,206,119,51,26,24,4,5,0,2,0,0,0,0,0,1,0,0,1
